"airline_name","airport_name","dep_iata","dep_time","top_airports","top_airlines","destination"
"Air Canada rouge","Ottawa Macdonald-Cartier International Airport","YYZ","2023-06-05 20:35",26,33,"Domestic"
"Egyptair","London Heathrow Airport","YYZ","2023-06-05 20:35",6,7,"International"
"Air Canada rouge","Orlando International Airport","YYZ","2023-06-05 20:40",9,33,"International"
"Austrian","Calgary International Airport","YYZ","2023-06-05 20:40",36,17,"Domestic"
"Jazz Aviation","Sault Ste. Marie Airport","YYZ","2023-06-05 20:40",3,41,"Domestic"
"Avianca","St. John's International Airport","YYZ","2023-06-05 20:45",10,14,"Domestic"
"Swiss","Leonardo da Vinci-Fiumicino Airport","YYZ","2023-06-05 20:45",2,2,"International"
"TAP Portugal","Ponta Delgada-Joao Paulo II Airport","YYZ","2023-06-05 20:45",1,6,"International"
"Air Canada rouge","Charlottetown Airport","YYZ","2023-06-05 20:50",5,33,"Domestic"
"Air Canada rouge","Greater Moncton International Airport","YYZ","2023-06-05 20:50",4,33,"Domestic"
"Lufthansa Cargo","Dublin Airport","YYZ","2023-06-05 20:50",4,16,"International"
"Lufthansa","Dublin Airport","YYZ","2023-06-05 20:50",4,16,"International"
"Air Canada","Amsterdam Airport Schiphol","YYZ","2023-06-05 20:50",4,179,"International"
"Air Canada","Ronald Reagan Washington National Airport","YYZ","2023-06-05 20:55",9,179,"International"
"United Airlines","Thunder Bay International Airport","YYZ","2023-06-05 20:55",6,83,"Domestic"
"United Airlines","La Guardia Airport","YYZ","2023-06-05 20:55",37,83,"International"
"Air Canada","London International Airport","YYZ","2023-06-05 20:55",6,179,"Domestic"
"Air Canada","Sydney/J.A. Douglas McCurdy Airport","YYZ","2023-06-05 20:55",1,179,"Domestic"
"Turkish Airlines","Hartsfield-Jackson Atlanta International Airport","YYZ","2023-06-05 20:55",15,3,"International"
"Air Canada","Winnipeg J. A. Richardson International Airport","YYZ","2023-06-05 21:00",25,179,"Domestic"
"Icelandair","Keflavik International Airport","YYZ","2023-06-05 21:00",3,2,"International"
"Turkish Airlines","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-05 21:00",39,3,"Domestic"
"Austrian","Edmonton International Airport","YYZ","2023-06-05 21:00",27,17,"Domestic"
"Pakistan International Airlines","Jinnah International Airport","YYZ","2023-06-05 21:00",1,1,"International"
"Jazz Aviation","Pittsburgh International Airport","YYZ","2023-06-05 21:05",3,41,"International"
"Air Canada","Logan International Airport","YYZ","2023-06-05 20:55",8,179,"International"
"Swiss","Zurich Airport","YYZ","2023-06-05 21:10",1,2,"International"
"United Airlines","Newark Liberty International Airport","YYZ","2023-06-05 21:10",27,83,"International"
"Air Transat","Paris Charles de Gaulle Airport","YYZ","2023-06-05 21:10",5,29,"International"
"Air Canada","Saint John Airport","YYZ","2023-06-05 21:15",3,179,"Domestic"
"Porter Airlines","Calgary International Airport","YYZ","2023-06-05 21:15",36,15,"Domestic"
"Lufthansa Cargo","Copenhagen Airport","YYZ","2023-06-05 21:15",2,16,"International"
"Lufthansa","Copenhagen Airport","YYZ","2023-06-05 21:15",2,16,"International"
"United Airlines","Chicago O'Hare International Airport","YYZ","2023-06-05 21:15",26,83,"International"
"United Airlines","Frankfurt Airport","YYZ","2023-06-05 21:25",6,83,"International"
"Air Transat","Lisbon Humberto Delgado Airport","YYZ","2023-06-05 21:30",4,29,"International"
"Air Canada","Adolfo Suarez Madrid-Barajas Airport","YYZ","2023-06-05 21:35",1,179,"International"
NA,"Newark Liberty International Airport","YYZ","2023-06-05 16:00",27,3,"International"
NA,"Minneapolis-St Paul International Airport","YYZ","2023-06-05 16:30",12,3,"International"
"Air Antilles","Hartsfield-Jackson Atlanta International Airport","YYZ","2023-06-05 17:40",15,1,"International"
"Air Canada","Istanbul Airport","YYZ","2023-06-05 21:45",1,179,"International"
"Air Canada","Abu Dhabi International Airport","YYZ","2023-06-05 21:40",1,179,"International"
"Air Transat","Leonardo da Vinci-Fiumicino Airport","YYZ","2023-06-05 21:40",2,29,"International"
"Air Canada","Jean Lesage International Airport","YYZ","2023-06-05 21:45",9,179,"Domestic"
"American Airlines","London Heathrow Airport","YYZ","2023-06-05 21:55",6,20,"International"
"Air Canada","Ottawa Macdonald-Cartier International Airport","YYZ","2023-06-05 22:00",26,179,"Domestic"
"Air France","Calgary International Airport","YYZ","2023-06-05 22:00",36,14,"Domestic"
"Air Canada","Halifax Stanfield International Airport","YYZ","2023-06-05 22:05",21,179,"Domestic"
"Air France","Regina International Airport","YYZ","2023-06-05 22:05",6,14,"Domestic"
"Air France","Saskatoon John G. Diefenbaker International Airport","YYZ","2023-06-05 22:05",8,14,"Domestic"
"Air Canada","Vancouver International Airport","YYZ","2023-06-05 22:10",38,179,"Domestic"
"Air France","Vancouver International Airport","YYZ","2023-06-05 22:15",38,14,"Domestic"
"Air France","Edmonton International Airport","YYZ","2023-06-05 22:15",27,14,"Domestic"
"Air Canada","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-05 22:30",39,179,"Domestic"
"Air Canada","Saskatoon John G. Diefenbaker International Airport","YYZ","2023-06-05 22:35",8,179,"Domestic"
"Air Canada","Warsaw Chopin Airport","YYZ","2023-06-05 22:35",2,179,"International"
"Air Canada","Dubai International Airport","YYZ","2023-06-05 22:40",3,179,"International"
"Air France","Amsterdam Airport Schiphol","YYZ","2023-06-05 22:45",4,14,"International"
"Air Transat","London Gatwick Airport","YYZ","2023-06-05 22:45",3,29,"International"
"Air Canada","Edmonton International Airport","YYZ","2023-06-05 22:50",27,179,"Domestic"
"Air Canada","Lisbon Humberto Delgado Airport","YYZ","2023-06-05 22:55",4,179,"International"
"Porter Airlines","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-05 22:55",39,15,"Domestic"
"Air Canada","Keflavik International Airport","YYZ","2023-06-05 23:00",3,179,"International"
"Porter Airlines","Ottawa Macdonald-Cartier International Airport","YYZ","2023-06-05 23:00",26,15,"Domestic"
"Air Canada","Sao Paulo-Guarulhos International Airport","YYZ","2023-06-05 23:05",1,179,"International"
"Icelandair","Keflavik International Airport","YYZ","2023-06-05 23:10",3,2,"International"
"Air France","Paris Charles de Gaulle Airport","YYZ","2023-06-05 23:15",5,14,"International"
"TAP Portugal","Lisbon Humberto Delgado Airport","YYZ","2023-06-05 23:00",4,6,"International"
"Aegean Airlines","London Heathrow Airport","YYZ","2023-06-05 23:40",6,2,"International"
"Aegean Airlines","London Heathrow Airport","YYZ","2023-06-05 22:00",6,2,"International"
"Avianca","El Dorado International Airport","YYZ","2023-06-05 23:50",2,14,"International"
"Air Canada","El Dorado International Airport","YYZ","2023-06-05 23:55",2,179,"International"
"Caribbean Airlines","Piarco International Airport","YYZ","2023-06-05 23:55",1,2,"International"
"Air Transat","Dublin Airport","YYZ","2023-06-05 23:55",4,29,"International"
"Air Transat","Francisco de Sa Carneiro Airport","YYZ","2023-06-05 23:55",1,29,"International"
"Air Canada","Ottawa Macdonald-Cartier International Airport","YYZ","2023-06-06 00:30",26,179,"Domestic"
"Air Canada","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-06 00:30",39,179,"Domestic"
"Westjet","Halifax Stanfield International Airport","YYZ","2023-06-06 00:30",21,50,"Domestic"
"Aeromexico","Benito Juarez International Airport","YYZ","2023-06-06 01:20",6,7,"International"
"Cathay Pacific Airways","Hong Kong International Airport","YYZ","2023-06-06 01:40",1,2,"International"
"Air Canada","Taiwan Taoyuan International Airport","YYZ","2023-06-06 01:45",1,179,"International"
"Westjet","John F. Kennedy International Airport","YYZ","2023-06-06 06:00",13,50,"International"
"Jetstream International Airlines","Charlotte Douglas International Airport","YYZ","2023-06-06 06:00",8,6,"International"
"American Airlines","Miami International Airport","YYZ","2023-06-06 06:04",7,20,"International"
"TAP Portugal","St. John's International Airport","YYZ","2023-06-06 06:05",10,6,"Domestic"
"Air New Zealand","George Bush Intercontinental Airport","YYZ","2023-06-06 06:10",6,10,"International"
"United Airlines","Newark Liberty International Airport","YYZ","2023-06-06 06:15",27,83,"International"
"Aeromexico","Hartsfield-Jackson Atlanta International Airport","YYZ","2023-06-06 06:15",15,7,"International"
"Korean Air","Detroit Metropolitan Wayne County Airport","YYZ","2023-06-06 06:15",11,7,"International"
"Sunwing Airlines","Sangster International Airport","YYZ","2023-06-06 06:15",4,11,"International"
"Sunwing Airlines","Jardines del Rey Airport","YYZ","2023-06-06 06:15",2,11,"International"
"Sunwing Airlines","Cancun International Airport","YYZ","2023-06-06 07:55",9,11,"International"
"Sunwing Airlines","Punta Cana International Airport","YYZ","2023-06-06 06:20",4,11,"International"
"Air Canada","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-06 06:20",39,179,"Domestic"
"Air Canada","Halifax Stanfield International Airport","YYZ","2023-06-06 06:20",21,179,"Domestic"
"Flair Airlines","Edmonton International Airport","YYZ","2023-06-06 06:20",27,21,"Domestic"
"Air Canada","Chicago O'Hare International Airport","YYZ","2023-06-06 06:30",26,179,"International"
"Air Canada","Orlando International Airport","YYZ","2023-06-06 06:30",9,179,"International"
"Delta Air Lines","Minneapolis-St Paul International Airport","YYZ","2023-06-06 06:00",12,20,"International"
"Westjet","Calgary International Airport","YYZ","2023-06-06 06:30",36,50,"Domestic"
"Flair Airlines","Winnipeg J. A. Richardson International Airport","YYZ","2023-06-06 06:30",25,21,"Domestic"
"Air Canada","San Francisco International Airport","YYZ","2023-06-06 06:30",8,179,"International"
"Air Canada","Newark Liberty International Airport","YYZ","2023-06-06 06:30",27,179,"International"
"British Airways","Chicago O'Hare International Airport","YYZ","2023-06-06 06:33",26,1,"International"
"Swoop","Halifax Stanfield International Airport","YYZ","2023-06-06 06:40",21,7,"Domestic"
"Westjet","La Guardia Airport","YYZ","2023-06-06 06:47",37,50,"International"
"Republic Airline","La Guardia Airport","YYZ","2023-06-06 06:51",37,6,"International"
"Flair Airlines","Vancouver International Airport","YYZ","2023-06-06 06:55",38,21,"Domestic"
"Flair Airlines","Halifax Stanfield International Airport","YYZ","2023-06-06 06:55",21,21,"Domestic"
"Air Canada","Ottawa Macdonald-Cartier International Airport","YYZ","2023-06-06 07:00",26,179,"Domestic"
"Air Canada","Halifax Stanfield International Airport","YYZ","2023-06-06 07:00",21,179,"Domestic"
"Air Canada","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-06 07:00",39,179,"Domestic"
"Air Transat","Cancun International Airport","YYZ","2023-06-06 07:00",9,29,"International"
"Aer Lingus","Chicago O'Hare International Airport","YYZ","2023-06-06 07:00",26,6,"International"
"Qantas Airways","John F. Kennedy International Airport","YYZ","2023-06-06 07:01",13,7,"International"
"Air China","Vancouver International Airport","YYZ","2023-06-06 07:10",38,1,"Domestic"
"American Airlines","Dallas/Fort Worth International Airport","YYZ","2023-06-06 07:10",8,20,"International"
"Asiana Airlines","Vancouver International Airport","YYZ","2023-06-06 07:15",38,1,"Domestic"
"Jazz Aviation","London International Airport","YYZ","2023-06-06 07:15",6,41,"Domestic"
"Jazz Aviation","Ronald Reagan Washington National Airport","YYZ","2023-06-06 07:20",9,41,"International"
"Flair Airlines","Nashville International Airport","YYZ","2023-06-06 07:20",6,21,"International"
"Westjet","Orlando International Airport","YYZ","2023-06-06 07:30",9,50,"International"
"American Airlines","Philadelphia International Airport","YYZ","2023-06-06 07:30",12,20,"International"
"United Airlines","Winnipeg J. A. Richardson International Airport","YYZ","2023-06-06 07:30",25,83,"Domestic"
"Republic Airline","Newark Liberty International Airport","YYZ","2023-06-06 07:30",27,6,"International"
"Westjet","Lynden Pindling International Airport","YYZ","2023-06-06 07:35",2,50,"International"
"Porter Airlines","Vancouver International Airport","YYZ","2023-06-06 07:35",38,15,"Domestic"
"Flair Airlines","Saint John Airport","YYZ","2023-06-06 07:35",3,21,"Domestic"
"Air Transat","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-06 07:40",39,29,"Domestic"
"Westjet","Hartsfield-Jackson Atlanta International Airport","YYZ","2023-06-06 07:45",15,50,"International"
"TAP Portugal","Calgary International Airport","YYZ","2023-06-06 07:30",36,6,"Domestic"
"Porter Airlines","Ottawa Macdonald-Cartier International Airport","YYZ","2023-06-06 07:45",26,2,"Domestic"
"Air Canada rouge","Cancun International Airport","YYZ","2023-06-06 07:50",9,33,"International"
"United Airlines","Logan International Airport","YYZ","2023-06-06 07:40",8,83,"International"
"Air Canada","Thunder Bay International Airport","YYZ","2023-06-06 07:50",6,179,"Domestic"
"United Airlines","Hartsfield-Jackson Atlanta International Airport","YYZ","2023-06-06 07:50",15,83,"International"
"United Airlines","Los Angeles International Airport","YYZ","2023-06-06 07:50",9,83,"International"
"Delta Air Lines","Southwest Florida International Airport","YYZ","2023-06-06 07:55",2,20,"International"
"Endeavor Air","La Guardia Airport","YYZ","2023-06-06 07:55",37,3,"International"
"Delta Air Lines","Calgary International Airport","YYZ","2023-06-06 07:55",36,20,"Domestic"
"Air Canada","Providenciales International Airport","YYZ","2023-06-06 07:55",1,179,"International"
"Jazz Aviation","Saint John Airport","YYZ","2023-06-06 07:55",3,41,"Domestic"
"Lynx Air","Vancouver International Airport","YYZ","2023-06-06 07:55",38,8,"Domestic"
"Air Canada","Denver International Airport","YYZ","2023-06-06 07:59",7,179,"International"
"Jazz Aviation","Raleigh-Durham International Airport","YYZ","2023-06-06 08:00",4,41,"International"
"Jazz Aviation","Timmins/Victor M. Power Airport","YYZ","2023-06-06 08:00",5,41,"Domestic"
"Air Canada rouge","Regina International Airport","YYZ","2023-06-06 08:00",6,33,"Domestic"
"Air Canada rouge","Sangster International Airport","YYZ","2023-06-06 08:00",4,33,"International"
"Air Canada rouge","Jean Lesage International Airport","YYZ","2023-06-06 08:00",9,33,"Domestic"
"Jazz Aviation","Chicago O'Hare International Airport","YYZ","2023-06-06 08:00",26,41,"International"
"Air Canada","San Francisco International Airport","YYZ","2023-06-06 08:00",8,179,"International"
"Air Canada","San Diego International Airport","YYZ","2023-06-06 08:00",3,179,"International"
"United Airlines","Dallas/Fort Worth International Airport","YYZ","2023-06-06 08:00",8,83,"International"
"GOL Linhas Aereas Inteligentes","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-06 08:00",39,3,"Domestic"
"Jazz Aviation","Indianapolis International Airport","YYZ","2023-06-06 08:05",3,41,"International"
"Air Canada","Calgary International Airport","YYZ","2023-06-06 08:05",36,179,"Domestic"
"Westjet","Cancun International Airport","YYZ","2023-06-06 08:05",9,50,"International"
"Air Canada","Ottawa Macdonald-Cartier International Airport","YYZ","2023-06-06 08:10",26,179,"Domestic"
"Air Canada","Vancouver International Airport","YYZ","2023-06-06 08:10",38,179,"Domestic"
"Air Canada","Tampa International Airport","YYZ","2023-06-06 08:15",1,179,"International"
"Air Canada","Grantley Adams International Airport","YYZ","2023-06-06 08:15",1,179,"International"
"Air Canada","Benito Juarez International Airport","YYZ","2023-06-06 08:15",6,179,"International"
"Air Canada","Cleveland Hopkins International Airport","YYZ","2023-06-06 08:20",5,179,"International"
"Air Canada","Greater Moncton International Airport","YYZ","2023-06-06 08:20",4,179,"Domestic"
"Air Canada","Baltimore-Washington International Airport","YYZ","2023-06-06 08:20",5,179,"International"
"Air Canada","Halifax Stanfield International Airport","YYZ","2023-06-06 08:25",21,179,"Domestic"
"Air Canada","Punta Cana International Airport","YYZ","2023-06-06 08:25",4,179,"International"
"Air Canada","Newark Liberty International Airport","YYZ","2023-06-06 08:30",27,179,"International"
"Air Canada","Vancouver International Airport","YYZ","2023-06-06 08:30",38,179,"Domestic"
"Air Canada","Edmonton International Airport","YYZ","2023-06-06 08:30",27,179,"Domestic"
"Air Canada","George Bush Intercontinental Airport","YYZ","2023-06-06 08:30",6,179,"International"
"Air Canada rouge","Norman Manley International Airport","YYZ","2023-06-06 08:35",2,33,"International"
"United Airlines","Charlotte Douglas International Airport","YYZ","2023-06-06 08:40",8,83,"International"
"United Airlines","Washington Dulles International Airport","YYZ","2023-06-06 08:40",10,83,"International"
"United Airlines","Philadelphia International Airport","YYZ","2023-06-06 08:40",12,83,"International"
"United Airlines","Denver International Airport","YYZ","2023-06-06 08:40",7,83,"International"
"Air Canada rouge","Charlottetown Airport","YYZ","2023-06-06 08:40",5,33,"Domestic"
"Air Canada rouge","Victoria International Airport","YYZ","2023-06-06 08:40",2,33,"Domestic"
"United Airlines","St. John's International Airport","YYZ","2023-06-06 08:45",10,83,"Domestic"
"Westjet","Sangster International Airport","YYZ","2023-06-06 08:45",4,50,"International"
"Air New Zealand","Los Angeles International Airport","YYZ","2023-06-06 08:55",9,10,"International"
"Copa Airlines","Tocumen International Airport","YYZ","2023-06-06 08:55",1,2,"International"
"United Airlines","Detroit Metropolitan Wayne County Airport","YYZ","2023-06-06 08:55",11,83,"International"
"Air Canada rouge","Fort Lauderdale-Hollywood International Airport","YYZ","2023-06-06 08:55",5,33,"International"
"Air New Zealand","Chicago O'Hare International Airport","YYZ","2023-06-06 09:00",26,10,"International"
"Westjet","Calgary International Airport","YYZ","2023-06-06 09:00",36,50,"Domestic"
"United Airlines","Seattle-Tacoma International Airport","YYZ","2023-06-06 09:00",3,83,"International"
"Air New Zealand","Vancouver International Airport","YYZ","2023-06-06 09:00",38,10,"Domestic"
"Smartlynx Airlines","Punta Cana International Airport","YYZ","2023-06-06 09:00",4,1,"International"
"Westjet","Winnipeg J. A. Richardson International Airport","YYZ","2023-06-06 09:00",25,50,"Domestic"
"Westjet","Edmonton International Airport","YYZ","2023-06-06 09:00",27,50,"Domestic"
"Jazz Aviation","La Guardia Airport","YYZ","2023-06-06 09:05",37,41,"International"
"Air Canada","Phoenix Sky Harbor International Airport","YYZ","2023-06-06 09:15",2,179,"International"
"Air Canada","Fredericton International Airport","YYZ","2023-06-06 09:15",3,179,"Domestic"
"Westjet","Punta Cana International Airport","YYZ","2023-06-06 09:15",4,50,"International"
"Jazz Aviation","Gander International Airport","YYZ","2023-06-06 09:25",1,41,"Domestic"
"Air Canada","McCarran International Airport","YYZ","2023-06-06 09:30",6,179,"International"
"United Airlines","Newark Liberty International Airport","YYZ","2023-06-06 09:30",27,83,"International"
"Air Canada","Windsor Airport","YYZ","2023-06-06 07:50",5,179,"Domestic"
"Delta Air Lines","La Guardia Airport","YYZ","2023-06-06 09:35",37,20,"International"
"Delta Air Lines","McCarran International Airport","YYZ","2023-06-06 09:35",6,20,"International"
"Jazz Aviation","Lambert-St. Louis International Airport","YYZ","2023-06-06 09:40",4,41,"International"
"Jazz Aviation","Sudbury Airport","YYZ","2023-06-06 08:15",3,41,"Domestic"
"Lynx Air","Calgary International Airport","YYZ","2023-06-06 07:35",36,8,"Domestic"
"Air Canada","Austin-Bergstrom International Airport","YYZ","2023-06-06 09:45",2,179,"International"
"Air Canada","Jean Lesage International Airport","YYZ","2023-06-06 09:50",9,179,"Domestic"
"United Airlines","Minneapolis-St Paul International Airport","YYZ","2023-06-06 09:55",12,83,"International"
"Air Canada rouge","Winnipeg J. A. Richardson International Airport","YYZ","2023-06-06 10:00",25,33,"Domestic"
"Air Canada rouge","Saskatoon John G. Diefenbaker International Airport","YYZ","2023-06-06 10:00",8,33,"Domestic"
"Avianca","Washington Dulles International Airport","YYZ","2023-06-06 10:00",10,14,"International"
"Korean Air","Vancouver International Airport","YYZ","2023-06-06 10:00",38,7,"Domestic"
"Westjet","Calgary International Airport","YYZ","2023-06-06 10:00",36,50,"Domestic"
"Porter Airlines","Edmonton International Airport","YYZ","2023-06-06 10:00",27,15,"Domestic"
"Westjet","La Guardia Airport","YYZ","2023-06-06 10:00",37,50,"International"
"Egyptair","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-06 10:00",39,7,"Domestic"
"Westjet","Cancun International Airport","YYZ","2023-06-06 10:00",9,50,"International"
"EL AL","Benito Juarez International Airport","YYZ","2023-06-06 10:01",6,2,"International"
"Air Transat","Calgary International Airport","YYZ","2023-06-06 10:05",36,29,"Domestic"
"Cathay Pacific Airways","Vancouver International Airport","YYZ","2023-06-06 10:10",38,2,"Domestic"
"Egyptair","Ottawa Macdonald-Cartier International Airport","YYZ","2023-06-06 10:10",26,7,"Domestic"
"Flair Airlines","Vancouver International Airport","YYZ","2023-06-06 10:15",38,21,"Domestic"
"Air Canada","Calgary International Airport","YYZ","2023-06-06 10:15",36,179,"Domestic"
"American Airlines","John F. Kennedy International Airport","YYZ","2023-06-06 10:26",13,20,"International"
"United Airlines","Newark Liberty International Airport","YYZ","2023-06-06 10:32",27,83,"International"
"American Airlines","La Guardia Airport","YYZ","2023-06-06 10:59",37,20,"International"
"Air Canada","John F. Kennedy International Airport","YYZ","2023-06-06 11:00",13,179,"International"
"Westjet","Calgary International Airport","YYZ","2023-06-06 11:00",36,50,"Domestic"
"Ethiopian Airlines","Addis Ababa Bole International Airport","YYZ","2023-06-06 11:00",1,1,"International"
"Air Canada","Chicago O'Hare International Airport","YYZ","2023-06-06 11:00",26,179,"International"
"Egyptair","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-06 11:00",39,7,"Domestic"
"Qantas Airways","Los Angeles International Airport","YYZ","2023-06-06 11:00",9,7,"International"
"American Airlines","Philadelphia International Airport","YYZ","2023-06-06 11:01",12,20,"International"
"Air Canada","Edmonton International Airport","YYZ","2023-06-06 11:05",27,179,"Domestic"
"ITA Airways","John F. Kennedy International Airport","YYZ","2023-06-06 11:10",13,1,"International"
"Air Canada","L.F. Wade International Airport","YYZ","2023-06-06 11:20",2,179,"International"
"Westjet","Hartsfield-Jackson Atlanta International Airport","YYZ","2023-06-06 11:29",15,50,"International"
"United Airlines","Newark Liberty International Airport","YYZ","2023-06-06 11:30",27,83,"International"
"Air Wisconsin","Chicago O'Hare International Airport","YYZ","2023-06-06 11:35",26,3,"International"
"Air Transat","Puerto Plata Airport","YYZ","2023-06-06 11:45",3,29,"International"
"Westjet","Miami International Airport","YYZ","2023-06-06 11:50",7,50,"International"
"Air Canada","La Guardia Airport","YYZ","2023-06-06 11:55",37,179,"International"
"United Airlines","Nashville International Airport","YYZ","2023-06-06 12:00",6,83,"International"
"Jetstream International Airlines","Charlotte Douglas International Airport","YYZ","2023-06-06 12:00",8,6,"International"
"Korean Air","Winnipeg J. A. Richardson International Airport","YYZ","2023-06-06 12:00",25,7,"Domestic"
"Delta Air Lines","Vancouver International Airport","YYZ","2023-06-06 12:00",38,20,"Domestic"
"Delta Air Lines","La Guardia Airport","YYZ","2023-06-06 12:00",37,20,"International"
"Egyptair","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-06 12:00",39,7,"Domestic"
"Delta Air Lines","Detroit Metropolitan Wayne County Airport","YYZ","2023-06-06 12:02",11,20,"International"
"Emirates","Ottawa Macdonald-Cartier International Airport","YYZ","2023-06-06 12:10",26,21,"Domestic"
"Air Canada","Miami International Airport","YYZ","2023-06-06 09:50",7,179,"International"
"Air India","Indira Gandhi International Airport","YYZ","2023-06-06 12:15",3,2,"International"
"Westjet","Edmonton International Airport","YYZ","2023-06-06 12:15",27,50,"Domestic"
"Air Canada","Winnipeg J. A. Richardson International Airport","YYZ","2023-06-06 12:20",25,179,"Domestic"
"United Airlines","Logan International Airport","YYZ","2023-06-06 12:15",8,83,"International"
"Air France","Minneapolis-St Paul International Airport","YYZ","2023-06-06 12:25",12,14,"International"
"Jazz Aviation","Chicago O'Hare International Airport","YYZ","2023-06-06 12:30",26,41,"International"
"Jazz Aviation","Raleigh-Durham International Airport","YYZ","2023-06-06 12:35",4,41,"International"
"Emirates","St. John's International Airport","YYZ","2023-06-06 12:35",10,21,"Domestic"
"Flair Airlines","Calgary International Airport","YYZ","2023-06-06 12:35",36,21,"Domestic"
"Flair Airlines","Edmonton International Airport","YYZ","2023-06-06 12:35",27,21,"Domestic"
"Westjet","Incheon International Airport","YYZ","2023-06-06 12:40",4,50,"International"
"United Airlines","Newark Liberty International Airport","YYZ","2023-06-06 12:45",27,83,"International"
"Egyptair","Cairo International Airport","YYZ","2023-06-06 12:45",1,7,"International"
"American Airlines","Ronald Reagan Washington National Airport","YYZ","2023-06-06 12:47",9,20,"International"
"United Airlines","Hartsfield-Jackson Atlanta International Airport","YYZ","2023-06-06 12:50",15,83,"International"
"Austrian","Edmonton International Airport","YYZ","2023-06-06 12:50",27,17,"Domestic"
"All Nippon Airways","Narita International Airport","YYZ","2023-06-06 12:55",2,5,"International"
"American Airlines","La Guardia Airport","YYZ","2023-06-06 12:57",37,20,"International"
"Air Transat","Vancouver International Airport","YYZ","2023-06-06 13:00",38,29,"Domestic"
"Air Transat","Frank Pais International Airport","YYZ","2023-06-06 13:00",2,29,"International"
"Austrian","Vancouver International Airport","YYZ","2023-06-06 13:05",38,17,"Domestic"
"Porter Airlines","Calgary International Airport","YYZ","2023-06-06 13:05",36,15,"Domestic"
"LATAM Airlines Chile","Hartsfield-Jackson Atlanta International Airport","YYZ","2023-06-06 13:10",15,1,"International"
"Porter Airlines","Halifax Stanfield International Airport","YYZ","2023-06-06 13:10",21,15,"Domestic"
"United Airlines","Ottawa Macdonald-Cartier International Airport","YYZ","2023-06-06 13:10",26,83,"Domestic"
"Air Transat","Edmonton International Airport","YYZ","2023-06-06 13:15",27,29,"Domestic"
"Qatar Airways","Chicago O'Hare International Airport","YYZ","2023-06-06 13:15",26,2,"International"
"Jetlines","Cancun International Airport","YYZ","2023-06-06 13:15",9,1,"International"
"Air Transat","Ottawa Macdonald-Cartier International Airport","YYZ","2023-06-06 13:20",26,29,"Domestic"
"Air Canada","Cleveland Hopkins International Airport","YYZ","2023-06-06 13:20",5,179,"International"
"All Nippon Airways","Tokyo International Airport","YYZ","2023-06-06 13:25",2,5,"International"
"Envoy Air","Dallas/Fort Worth International Airport","YYZ","2023-06-06 13:27",8,1,"International"
"United Airlines","La Guardia Airport","YYZ","2023-06-06 13:30",37,83,"International"
"Swoop","Abbotsford Airport","YYZ","2023-06-06 13:30",4,7,"Domestic"
"Jazz Aviation","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-06 13:30",39,41,"Domestic"
"Flair Airlines","Winnipeg J. A. Richardson International Airport","YYZ","2023-06-06 13:35",25,21,"Domestic"
"Delta Air Lines","Calgary International Airport","YYZ","2023-06-06 13:35",36,20,"Domestic"
"Flair Airlines","Abbotsford Airport","YYZ","2023-06-06 13:40",4,21,"Domestic"
"Flair Airlines","McCarran International Airport","YYZ","2023-06-06 13:45",6,21,"International"
"Emirates","Saskatoon John G. Diefenbaker International Airport","YYZ","2023-06-06 13:50",8,21,"Domestic"
NA,"Portland International Jetport","YYZ","2023-06-06 07:55",2,3,"International"
"Porter Airlines","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-06-06 13:55",39,15,"Domestic"
"Emirates","Thunder Bay International Airport","YYZ","2023-06-06 13:55",6,21,"Domestic"
"Air Canada","Cancun International Airport","YYZ","2023-06-06 13:55",9,179,"International"
"Emirates","Halifax Stanfield International Airport","YYZ","2023-06-06 14:00",21,21,"Domestic"
"Air Canada","Indianapolis International Airport","YYZ","2023-06-06 14:00",3,179,"International"
"SAS","Newark Liberty International Airport","YYZ","2023-06-06 14:00",27,9,"International"
"Air Canada","Philadelphia International Airport","YYZ","2023-06-06 14:00",12,179,"International"
"Air Canada","Sudbury Airport","YYZ","2023-06-06 14:00",3,179,"Domestic"
"Air Canada","Sault Ste. Marie Airport","YYZ","2023-06-06 14:00",3,179,"Domestic"
"Air Canada","Chicago O'Hare International Airport","YYZ","2023-06-06 14:00",26,179,"International"
"Air Canada","Incheon International Airport","YYZ","2023-06-06 14:00",4,179,"International"
"Air Canada","Minneapolis-St Paul International Airport","YYZ","2023-06-06 14:00",12,179,"International"
"Air Canada","Washington Dulles International Airport","YYZ","2023-06-06 14:00",10,179,"International"
