"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","delayed","duration"
"AA","AAL","AA6722","AAL6722","6722","LHR","EGLL","3","2023-06-07 18:25","BLL","EKBI",NA,100
"DL","DAL","DL7541","DAL7541","7541","LHR","EGLL","4","2023-06-07 18:25","NBO","HKJK",NA,515
"DL","DAL","DL5985","DAL5985","5985","LHR","EGLL","3","2023-06-07 18:15","BOS","KBOS",NA,465
"UA","UAL","UA7643","UAL7643","7643","LHR","EGLL","2","2023-06-07 18:25","ORK","EICK",NA,85
"BA","BAW","BA1458","BAW1458","1458","LHR","EGLL","5","2023-06-07 18:15","EDI","EGPH",14,85
"QR","QTR","QR5910","QTR5910","5910","LHR","EGLL","5","2023-06-07 18:30","NCL","EGNT",NA,75
"LH","DLH","LH917","DLH917","917","LHR","EGLL","2","2023-06-07 18:30","FRA","EDDF",NA,95
"PK","PIA","PK5972","PIA5972","5972","LHR","EGLL","2","2023-06-07 18:30","IST","LTFM",NA,220
"AA","AAL","AA6466","AAL6466","6466","LHR","EGLL","5","2023-06-07 18:30","BRU","EBBR",NA,70
"AF","AFR","AF9916","AFR9916","9916","LHR","EGLL","3","2023-06-07 18:35","JFK","KJFK",NA,455
"BA","BAW","BA570","BAW570","570","LHR","EGLL","5","2023-06-07 18:35","LIN","LIML",NA,120
"AA","AAL","AA6766","AAL6766","6766","LHR","EGLL","5","2023-06-07 18:35","CDG","LFPG",NA,80
"SL","SZS","SL1516","SZS1516","1516","LHR","EGLL","2","2023-06-07 18:40","CPH","EKCH",NA,110
"NH","ANA","NH6754","ANA6754","6754","LHR","EGLL","2","2023-06-07 18:40","ZRH","LSZH",NA,100
"BA","BAW","BA598","BAW598","598","LHR","EGLL","5","2023-06-07 18:40","VCE","LIPZ",NA,130
"IB","IBE","IB3167","IBE3167","3167","LHR","EGLL","5","2023-06-07 18:45","MAD","LEMD",NA,145
"AV","AVA","AV2484","AVA2484","2484","LHR","EGLL","2","2023-06-07 18:45","LIS","LPPT",NA,160
"AT","RAM","AT807","RAM807","807","LHR","EGLL","4","2023-06-07 18:50","CMN","GMMN",NA,205
"BA","BAW","BA946","BAW946","946","LHR","EGLL","5","2023-06-07 18:50","DUS","EDDL",NA,85
"FJ","FJI","FJ5023","FJI5023","5023","LHR","EGLL","3","2023-06-07 18:50","LAX","KLAX",NA,680
"VS","VIR","VS354","VIR354","354","LHR","EGLL","3","2023-06-07 18:50","BOM","VABB",NA,560
"MH","MAS","MH9866","MAS9866","9866","LHR","EGLL","5","2023-06-07 18:55","HAM","EDDH",NA,100
"TK","THY","TK1934","THY1934","1934","LHR","EGLL","2","2023-06-07 19:05","IST","LTFM",NA,235
"LM","LOG","LM626","LOG626","626","LHR","EGLL","2","2023-06-07 18:55","DND","EGPN",NA,100
"NH","ANA","NH212","ANA212","212","LHR","EGLL","2","2023-06-07 19:00","HND","RJTT",NA,845
"UA","UAL","UA9633","UAL9633","9633","LHR","EGLL","2","2023-06-07 19:00","STR","EDDS",NA,95
"SK","SAS","SK1524","SAS1524","1524","LHR","EGLL","2","2023-06-07 19:00","ARN","ESSA",NA,145
"AY","FIN","AY5936","FIN5936","5936","LHR","EGLL","5","2023-06-07 19:05","ARN","ESSA",NA,150
"AY","FIN","AY5945","FIN5945","5945","LHR","EGLL","5","2023-06-07 19:05","JNB","FAOR",NA,660
"BA","BAW","BA183","BAW183","183","LHR","EGLL","5","2023-06-07 19:05","JFK","KJFK",NA,465
"JL","JAL","JL7875","JAL7875","7875","LHR","EGLL","5","2023-06-07 19:05","FCO","LIRF",NA,160
"DL","DAL","DL5983","DAL5983","5983","LHR","EGLL","3","2023-06-07 19:05","IAD","KIAD",NA,505
"IB","IBE","IB3173","IBE3173","3173","LHR","EGLL","5","2023-06-07 19:10","MAD","LEMD",NA,150
"AA","AAL","AA6993","AAL6993","6993","LHR","EGLL","5","2023-06-07 19:10","EWR","KEWR",NA,470
"AA","AAL","AA8063","AAL8063","8063","LHR","EGLL","2","2023-06-07 19:10","SNN","EINN",NA,85
"LH","DLH","LH2487","DLH2487","2487","LHR","EGLL","2","2023-06-07 19:10","MUC","EDDM",NA,110
"MH","MAS","MH9920","MAS9920","9920","LHR","EGLL","3","2023-06-07 19:15","VIE","LOWW",NA,140
"NH","ANA","NH6756","ANA6756","6756","LHR","EGLL","2","2023-06-07 19:15","GVA","LSGG",NA,105
"QR","QTR","QR9758","QTR9758","9758","LHR","EGLL","5","2023-06-07 19:20","JER","EGJJ",NA,65
"JL","JAL","JL7829","JAL7829","7829","LHR","EGLL","3","2023-06-07 19:20","OTP","LROP",NA,195
"KQ","KQA","KQ4082","KQA4082","4082","LHR","EGLL","5","2023-06-07 19:20","INV","EGPE",NA,100
"BA","BAW","BA4600","BAW4600","4600","LHR","EGLL","3","2023-06-07 19:20","HND","RJTT",NA,835
"JL","JAL","JL7743","JAL7743","7743","LHR","EGLL","5","2023-06-07 19:25","BCN","LEBL",NA,125
"BA","BAW","BA1426","BAW1426","1426","LHR","EGLL","5","2023-06-07 19:25","BHD","EGAC",NA,85
"AZ","ITY","AZ247","ITY247","247","LHR","EGLL","4","2023-06-07 19:25","LIN","LIML",NA,115
"LH","DLH","LH5337","DLH5337","5337","LHR","EGLL","2","2023-06-07 19:25","HAM","EDDH",NA,90
"SV","SVA","SV118","SVA118","118","LHR","EGLL","4","2023-06-07 19:25","RUH","OERK",NA,405
"LH","DLH","LH919","DLH919","919","LHR","EGLL","2","2023-06-07 19:30","FRA","EDDF",NA,95
"BA","BAW","BA11","BAW11","11","LHR","EGLL","5","2023-06-07 19:30","SIN","WSSS",NA,815
"OS","AUA","OS456","AUA456","456","LHR","EGLL","2","2023-06-07 19:30","VIE","LOWW",NA,130
"SL","SZS","SL812","SZS812","812","LHR","EGLL","2","2023-06-07 19:30","OSL","ENGM",NA,130
"EW","EWG","EW9463","EWG9463","9463","LHR","EGLL","2","2023-06-07 19:35","DUS","EDDL",NA,80
"EI","EIN","EI177","EIN177","177","LHR","EGLL","2","2023-06-07 19:35","DUB","EIDW",NA,80
"BA","BAW","BA988","BAW988","988","LHR","EGLL","5","2023-06-07 19:35","BER","EDDB",NA,115
"AA","AAL","AA6595","AAL6595","6595","LHR","EGLL","5","2023-06-07 19:35","AMS","EHAM",NA,80
"KE","KAL","KE908","KAL908","908","LHR","EGLL","4","2023-06-07 19:35","ICN","RKSI",NA,740
"QR","QTR","QR5868","QTR5868","5868","LHR","EGLL","5","2023-06-07 19:40","FRA","EDDF",NA,100
"AA","AAL","AA6625","AAL6625","6625","LHR","EGLL","3","2023-06-07 19:40","GOT","ESGG",NA,125
"MH","MAS","MH9932","MAS9932","9932","LHR","EGLL","5","2023-06-07 19:45","ZRH","LSZH",NA,105
"QR","QTR","QR12","QTR12","12","LHR","EGLL","4","2023-06-07 19:45","DOH","OTHH",NA,405
"AV","AVA","AV2500","AVA2500","2500","LHR","EGLL","2","2023-06-07 19:50","LIS","LPPT",NA,160
"SQ","SIA","SQ2670","SIA2670","2670","LHR","EGLL","2","2023-06-07 19:50","SVG","ENZV",NA,110
"QF","QFA","QF8032","QFA8032","8032","LHR","EGLL","3","2023-06-07 19:50","DXB","OMDB",NA,420
"JL","JAL","JL7745","JAL7745","7745","LHR","EGLL","5","2023-06-07 19:55","EDI","EGPH",NA,90
"GF","GFA","GF4102","GFA4102","4102","LHR","EGLL","3","2023-06-07 19:55","JFK","KJFK",NA,469
"AY","FIN","AY5919","FIN5919","5919","LHR","EGLL","5","2023-06-07 20:00","GLA","EGPF",NA,85
"BA","BAW","BA922","BAW922","922","LHR","EGLL","3","2023-06-07 20:00","STR","EDDS",NA,105
"UA","UAL","UA9618","UAL9618","9618","LHR","EGLL","2","2023-06-07 20:00","CGN","EDDK",NA,80
"VS","VIR","VS300","VIR300","300","LHR","EGLL","3","2023-06-07 20:05","DEL","VIDP",NA,535
"JL","JAL","JL7827","JAL7827","7827","LHR","EGLL","5","2023-06-07 20:05","HAJ","EDDV",NA,95
"LX","SWR","LX339","SWR339","339","LHR","EGLL","2","2023-06-07 20:05","ZRH","LSZH",NA,100
"CX","CPA","CX256","CPA256","256","LHR","EGLL","3","2023-06-07 20:10","HKG","VHHH",NA,735
"LA","LAN","LA1543","LAN1543","1543","LHR","EGLL","5","2023-06-07 20:10","MAD","LEMD",NA,150
"IB","IBE","IB7415","IBE7415","7415","LHR","EGLL","5","2023-06-07 20:10","BOS","KBOS",NA,440
"AA","AAL","AA6758","AAL6758","6758","LHR","EGLL","5","2023-06-07 20:10","LIS","LPPT",NA,165
"QR","QTR","QR9796","QTR9796","9796","LHR","EGLL","5","2023-06-07 20:15","BRU","EBBR",NA,70
"LA","LAN","LA5536","LAN5536","5536","LHR","EGLL","3","2023-06-07 20:15","OSL","ENGM",NA,130
"VS","VIR","VS25","VIR25","25","LHR","EGLL","3","2023-06-07 20:15","JFK","KJFK",NA,485
"BA","BAW","BA352","BAW352","352","LHR","EGLL","5","2023-06-07 20:15","NCE","LFMN",NA,120
"LM","LOG","LM658","LOG658","658","LHR","EGLL","2","2023-06-07 20:20","LDY","EGAE",NA,85
"TP","TAP","TP8328","TAP8328","8328","LHR","EGLL","2","2023-06-07 20:25","PEK","ZBAA",NA,555
"RJ","RJA","RJ3011","RJA3011","3011","LHR","EGLL","5","2023-06-07 20:25","CPH","EKCH",NA,115
"WA","KLC","WA1032","KLC1032","1032","LHR","EGLL","4","2023-06-07 20:25","AMS","EHAM",NA,75
"JL","JAL","JL7721","JAL7721","7721","LHR","EGLL","5","2023-06-07 20:25","ATH","LGAV",NA,215
"LH","DLH","LH2481","DLH2481","2481","LHR","EGLL","2","2023-06-07 20:25","MUC","EDDM",NA,110
"BA","BAW","BA958","BAW958","958","LHR","EGLL","5","2023-06-07 20:30","MUC","EDDM",NA,115
"AA","AAL","AA6716","AAL6716","6716","LHR","EGLL","5","2023-06-07 20:30","BLQ","LIPE",NA,130
"BA","BAW","BA858","BAW858","858","LHR","EGLL","3","2023-06-07 20:30","PRG","LKPR",NA,120
"KM","AMC","KM103","AMC103","103","LHR","EGLL","4","2023-06-07 20:30","MLA","LMML",NA,190
"SQ","SIA","SQ2648","SIA2648","2648","LHR","EGLL","2","2023-06-07 20:30","CPH","EKCH",NA,110
"JL","JAL","JL7835","JAL7835","7835","LHR","EGLL","5","2023-06-07 20:35","MXP","LIMC",NA,120
"IB","IBE","IB7562","IBE7562","7562","LHR","EGLL","5","2023-06-07 20:35","MAN","EGCC",NA,60
"BA","BAW","BA364","BAW364","364","LHR","EGLL","5","2023-06-07 20:35","LYS","LFLL",NA,100
"QR","QTR","QR6241","QTR6241","6241","LHR","EGLL","5","2023-06-07 20:35","GVA","LSGG",NA,95
"BA","BAW","BA376","BAW376","376","LHR","EGLL","5","2023-06-07 20:40","TLS","LFBO",NA,110
"OZ","AAR","OZ522","AAR522","522","LHR","EGLL","2","2023-06-07 20:40","ICN","RKSI",NA,770
"EK","UAE","EK4","UAE4","4","LHR","EGLL","3","2023-06-07 20:40","DXB","OMDB",NA,415
"AA","AAL","AA6792","AAL6792","6792","LHR","EGLL","5","2023-06-07 20:45","CDG","LFPG",NA,75
"FJ","FJI","FJ5950","FJI5950","5950","LHR","EGLL","2","2023-06-07 20:50","SIN","WSSS",NA,785
"MH","MAS","MH9890","MAS9890","9890","LHR","EGLL","5","2023-06-07 20:50","NCL","EGNT",NA,70
"BA","BAW","BA1450","BAW1450","1450","LHR","EGLL","5","2023-06-07 20:50","EDI","EGPH",NA,85
"WY","OMA","WY102","OMA102","102","LHR","EGLL","4","2023-06-07 20:50","MCT","OOMS",NA,435
"EY","ETD","EY18","ETD18","18","LHR","EGLL","4","2023-06-07 20:55","AUH","OMAA",NA,410
"BA","BAW","BA27","BAW27","27","LHR","EGLL","5","2023-06-07 20:55","HKG","VHHH",NA,760
"QF","QFA","QF2","QFA2","2","LHR","EGLL","3","2023-06-07 20:55","SIN","WSSS",NA,815
"LA","LAN","LA5569","LAN5569","5569","LHR","EGLL","5","2023-06-07 21:00","GLA","EGPF",NA,80
"UA","UAL","UA7211","UAL7211","7211","LHR","EGLL","2","2023-06-07 21:00","ADD","HAAB",NA,465
"EI","EIN","EI8326","EIN8326","8326","LHR","EGLL","5","2023-06-07 21:05","DUB","EIDW",NA,80
"QR","QTR","QR6268","QTR6268","6268","LHR","EGLL","5","2023-06-07 21:10","EDI","EGPH",NA,80
"EI","EIN","EI183","EIN183","183","LHR","EGLL","2","2023-06-07 21:10","DUB","EIDW",NA,80
"QR","QTR","QR6005","QTR6005","6005","LHR","EGLL","5","2023-06-07 21:10","ABZ","EGPD",NA,90
"IB","IBE","IB7306","IBE7306","7306","LHR","EGLL","5","2023-06-07 21:10","SIN","WSSS",NA,815
"JL","JAL","JL7125","JAL7125","7125","LHR","EGLL","3","2023-06-07 21:15","BUD","LHBP",NA,150
"BA","BAW","BA199","BAW199","199","LHR","EGLL","5","2023-06-07 21:20","BOM","VABB",NA,560
"WB","RWD","WB711","RWD711","711","LHR","EGLL","3","2023-06-07 21:20","KGL","HRYR",NA,520
"MU","CES","MU552","CES552","552","LHR","EGLL","4","2023-06-07 21:20","PVG","ZSPD",NA,680
"QR","QTR","QR5972","QTR5972","5972","LHR","EGLL","5","2023-06-07 21:25","JNB","FAOR",NA,650
"JJ","TAM","JJ8085","TAM8085","8085","LHR","EGLL","3","2023-06-07 21:25","GRU","SBGR",NA,695
"AC","ACA","AC7400","ACA7400","7400","LHR","EGLL","2","2023-06-07 21:25","BKK","VTBS",NA,695
"FI","ICE","FI455","ICE455","455","LHR","EGLL","2","2023-06-07 21:25","KEF","BIKF",NA,195
"AI","AIC","AI130","AIC130","130","LHR","EGLL","2","2023-06-07 21:30","BOM","VABB",NA,530
"UL","ALK","UL504","ALK504","504","LHR","EGLL","3","2023-06-07 21:30","CMB","VCBI",NA,645
"IB","IBE","IB7349","IBE7349","7349","LHR","EGLL","5","2023-06-07 21:30","DXB","OMDB",NA,420
"QR","QTR","QR9794","QTR9794","9794","LHR","EGLL","5","2023-06-07 21:30","MAN","EGCC",NA,65
"MH","MAS","MH1","MAS1","1","LHR","EGLL","4","2023-06-07 21:35","KUL","WMKK",NA,795
"TG","THA","TG6383","THA6383","6383","LHR","EGLL","2","2023-06-07 21:35","BKK","VTBS",NA,690
"AC","ACA","AC6702","ACA6702","6702","LHR","EGLL","2","2023-06-07 22:10","IST","LTFM",NA,225
"NZ","ANZ","NZ4294","ANZ4294","4294","LHR","EGLL","4","2023-06-07 21:55","AUH","OMAA",NA,410
"QR","QTR","QR9704","QTR9704","9704","LHR","EGLL","5","2023-06-07 21:55","GLA","EGPF",NA,80
"JD","CBJ","JD432","CBJ432","432","LHR","EGLL","3","2023-06-07 21:55","TAO","ZSQD",NA,680
"WB","RWD","WB1139","RWD1139","1139","LHR","EGLL","4","2023-06-07 21:55","DOH","OTHH",NA,405
"IB","IBE","IB7717","IBE7717","7717","LHR","EGLL","5","2023-06-07 21:55","SCL","SCEL",NA,875
"GS","GCR","GS7966","GCR7966","7966","LHR","EGLL","3","2023-06-07 22:00","CKG","ZUCK",NA,720
"ME","MEA","ME204","MEA204","204","LHR","EGLL","3","2023-06-07 22:00","BEY","OLBA",NA,285
"CI","CAL","CI82","CAL82","82","LHR","EGLL","3","2023-06-07 22:00","TPE","RCTP",NA,810
"HU","CHH","HU422","CHH422","422","LHR","EGLL","3","2023-06-07 22:00","CSX","ZGHA",NA,650
"AV","AVA","AV6550","AVA6550","6550","LHR","EGLL","2","2023-06-07 22:05","SIN","WSSS",NA,785
"GF","GFA","GF6","GFA6","6","LHR","EGLL","4","2023-06-07 22:05","BAH","OBBI",NA,375
"ZH","CSZ","ZH9068","CSZ9068","9068","LHR","EGLL","2","2023-06-07 22:05","SZX","ZGSZ",NA,760
"LH","DLH","LH9648","DLH9648","9648","LHR","EGLL","2","2023-06-07 22:05","BOG","SKBO",NA,640
NA,"VGI",NA,"VGI453","453","LHR","EGLL","3","2023-06-07 22:10","TLV","LLBG",NA,295
"AC","ACA","AC2848","ACA2848","2848","LHR","EGLL","2","2023-06-07 22:10","CAI","HECA",NA,280
"CZ","CSN","CZ304","CSN304","304","LHR","EGLL","4","2023-06-07 22:10","CAN","ZGGG",NA,715
"CX","CPA","CX254","CPA254","254","LHR","EGLL","3","2023-06-07 22:15","HKG","VHHH",NA,740
"A3","AEE","A3609","AEE609","609","LHR","EGLL","2","2023-06-07 22:15","ATH","LGAV",NA,215
"EK","UAE","EK6","UAE6","6","LHR","EGLL","3","2023-06-07 22:15","DXB","OMDB",NA,410
"IB","IBE","IB7421","IBE7421","7421","LHR","EGLL","5","2023-06-07 22:20","GRU","SBGR",NA,700
"IB","IBE","IB7370","IBE7370","7370","LHR","EGLL","5","2023-06-07 22:20","KWI","OKBK",NA,375
"UK","VTI","UK18","VTI18","18","LHR","EGLL","3","2023-06-07 22:20","DEL","VIDP",NA,485
"AM","AMX","AM7876","AMX7876","7876","LHR","EGLL","4","2023-06-07 22:20","TLV","LLBG",NA,295
"BA","BAW","BA5925","BAW5925","5925","LHR","EGLL","2","2023-06-07 22:25","ORK","EICK",NA,80
"QR","QTR","QR5886","QTR5886","5886","LHR","EGLL","5","2023-06-07 22:25","CPT","FACT",NA,700
"IB","IBE","IB7345","IBE7345","7345","LHR","EGLL","5","2023-06-07 22:25","DXB","OMDB",NA,420
"BA","BAW","BA83","BAW83","83","LHR","EGLL","5","2023-06-07 22:25","ABV","DNAA",NA,370
"DL","DAL","DL5951","DAL5951","5951","LHR","EGLL","3","2023-06-07 22:30","LOS","DNMM",NA,395
"LY","ELY","LY8203","ELY8203","8203","LHR","EGLL","3","2023-06-07 22:30","MEX","MMMX",NA,685
"VS","VIR","VS449","VIR449","449","LHR","EGLL","3","2023-06-07 22:30","JNB","FAOR",NA,655
"CA","CCA","CA856","CCA856","856","LHR","EGLL","2","2023-06-07 22:40","PEK","ZBAA",NA,585
"AC","ACA","AC5351","ACA5351","5351","LHR","EGLL","2","2023-06-07 16:40","IAD","KIAD",979,505
