"airline_iata","airline_icao","flight_iata","flight_icao","flight_number","dep_iata","dep_icao","dep_terminal","dep_time","arr_iata","arr_icao","delayed","duration"
"VS","VIR","VS8204","VIR8204","8204","LHR","EGLL","3","2023-06-08 22:00","BEY","OLBA",NA,285
"AI","AIC","AI7781","AIC7781","7781","LHR","EGLL","2","2023-06-08 22:05","BOG","SKBO",NA,640
"VA","VOZ","VA5567","VOZ5567","5567","LHR","EGLL","2","2023-06-08 22:05","SIN","WSSS",NA,785
"GF","GFA","GF6","GFA6","6","LHR","EGLL","4","2023-06-08 22:05","BAH","OBBI",NA,375
"J2","AHY","J28","AHY8","8","LHR","EGLL","4","2023-06-08 22:05","GYD","UBBB",NA,330
"VS","VIR","VS453","VIR453","453","LHR","EGLL","3","2023-06-08 22:10","TLV","LLBG",NA,295
"AV","AVA","AV6616","AVA6616","6616","LHR","EGLL","2","2023-06-08 22:10","IST","LTFM",NA,225
"MS","MSR","MS780","MSR780","780","LHR","EGLL","2","2023-06-08 22:10","CAI","HECA",NA,280
"CZ","CSN","CZ304","CSN304","304","LHR","EGLL","4","2023-06-08 22:10","CAN","ZGGG",NA,715
"TP","TAP","TP7435","TAP7435","7435","LHR","EGLL","2","2023-06-08 22:15","ATH","LGAV",NA,215
"CX","CPA","CX254","CPA254","254","LHR","EGLL","3","2023-06-08 22:15","HKG","VHHH",NA,740
"GA","GIA","GA8842","GIA8842","8842","LHR","EGLL","3","2023-06-08 22:15","DXB","OMDB",NA,410
"AM","AMX","AM7876","AMX7876","7876","LHR","EGLL","4","2023-06-08 22:20","TLV","LLBG",NA,295
"AA","AAL","AA6599","AAL6599","6599","LHR","EGLL","5","2023-06-08 22:20","KWI","OKBK",NA,375
"BA","BAW","BA247","BAW247","247","LHR","EGLL","5","2023-06-08 22:20","GRU","SBGR",NA,700
"UK","VTI","UK18","VTI18","18","LHR","EGLL","3","2023-06-08 22:20","DEL","VIDP",NA,485
"AC","ACA","AC6915","ACA6915","6915","LHR","EGLL","2","2023-06-08 22:25","ORK","EICK",NA,80
"BA","BAW","BA59","BAW59","59","LHR","EGLL","5","2023-06-08 22:25","CPT","FACT",NA,700
"BA","BAW","BA83","BAW83","83","LHR","EGLL","5","2023-06-08 22:25","ABV","DNAA",NA,370
"BA","BAW","BA105","BAW105","105","LHR","EGLL","5","2023-06-08 22:25","DXB","OMDB",NA,420
"VS","VIR","VS449","VIR449","449","LHR","EGLL","3","2023-06-08 22:30","JNB","FAOR",NA,655
"IB","IBE","IB7419","IBE7419","7419","LHR","EGLL","5","2023-06-08 22:30","EZE","SAEZ",NA,835
"VS","VIR","VS7500","VIR7500","7500","LHR","EGLL","3","2023-06-08 22:30","MEX","MMMX",NA,685
"VS","VIR","VS411","VIR411","411","LHR","EGLL","3","2023-06-08 22:30","LOS","DNMM",NA,395
