"airline_name","airport_name","dep_iata","dep_time","top_airports","top_airlines","destination"
"Aeromexico","Hartsfield-Jackson Atlanta International Airport","YYZ","2023-08-08 13:14",6,5,"International"
"Air Wisconsin","Chicago O'Hare International Airport","YYZ","2023-08-08 15:14",11,2,"International"
"Swoop","Cancun International Airport","YYZ","2023-08-08 15:20",5,4,"International"
"Korean Air","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-08-08 15:25",13,4,"Domestic"
"Republic Airline","La Guardia Airport","YYZ","2023-08-08 15:25",17,6,"International"
"Lufthansa Cargo","Jean Lesage International Airport","YYZ","2023-08-08 15:30",3,10,"Domestic"
"Lufthansa","Jean Lesage International Airport","YYZ","2023-08-08 15:30",3,10,"Domestic"
"KLM Royal Dutch Airlines","Halifax Stanfield International Airport","YYZ","2023-08-08 15:30",8,6,"Domestic"
"American Airlines","Philadelphia International Airport","YYZ","2023-08-08 15:37",6,5,"International"
"Sunwing Airlines","Frank Pais International Airport","YYZ","2023-08-08 15:40",2,4,"International"
"Air Canada","Newark Liberty International Airport","YYZ","2023-08-08 15:45",13,81,"International"
"Westjet","Nashville International Airport","YYZ","2023-08-08 15:45",3,11,"International"
"Westjet","Ottawa Macdonald-Cartier International Airport","YYZ","2023-08-08 15:50",11,11,"Domestic"
"Air Canada","George Bush Intercontinental Airport","YYZ","2023-08-08 15:55",3,81,"International"
"Air Canada","Saint John Airport","YYZ","2023-08-08 15:55",3,81,"Domestic"
"Cathay Pacific Airways","Hong Kong International Airport","YYZ","2023-08-08 15:55",1,2,"International"
"Jetstream International Airlines","Charlotte Douglas International Airport","YYZ","2023-08-08 15:59",3,2,"International"
"Air Canada","La Guardia Airport","YYZ","2023-08-08 16:00",17,81,"International"
"Delta Air Lines","Orlando International Airport","YYZ","2023-08-08 16:00",3,10,"International"
"Lufthansa Cargo","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-08-08 16:00",13,10,"Domestic"
"Lufthansa","Montreal-Pierre Elliott Trudeau International Airport","YYZ","2023-08-08 16:00",13,10,"Domestic"
"Air Canada","Los Angeles International Airport","YYZ","2023-08-08 16:00",5,81,"International"
"Air Canada","Calgary International Airport","YYZ","2023-08-08 16:00",19,81,"Domestic"
"Lufthansa Cargo","London International Airport","YYZ","2023-08-08 16:05",4,10,"Domestic"
"Lufthansa","London International Airport","YYZ","2023-08-08 16:05",4,10,"Domestic"
"Air Canada","Thunder Bay International Airport","YYZ","2023-08-08 16:05",3,81,"Domestic"
"Jazz Aviation","Lambert-St. Louis International Airport","YYZ","2023-08-08 16:05",2,30,"International"
"Air Canada","Ottawa Macdonald-Cartier International Airport","YYZ","2023-08-08 16:10",11,81,"Domestic"
"Air Canada","Ben Gurion International Airport","YYZ","2023-08-08 16:10",1,81,"International"
"Austrian","Vancouver International Airport","YYZ","2023-08-08 16:15",16,9,"Domestic"
"United Airlines","Denver International Airport","YYZ","2023-08-08 16:18",4,31,"International"
"Air Canada rouge","Orlando International Airport","YYZ","2023-08-08 16:25",3,13,"International"
"KLM Royal Dutch Airlines","Calgary International Airport","YYZ","2023-08-08 16:30",19,6,"Domestic"
"Jazz Aviation","Ronald Reagan Washington National Airport","YYZ","2023-08-08 16:30",4,30,"International"
"Jazz Aviation","Newark Liberty International Airport","YYZ","2023-08-08 16:30",13,30,"International"
